node_id,type,value,time
102,H,b'38.85',1771279697.492623
102,P,b'29.92',1771279697.494248
88,F,b'61.93',1771279803.575051
88,H,b'34.67',1771279803.609637
88,P,b'29.93',1771279803.611379
1,F,b'70.20',1771280102.16619
1,H,b'39.14',1771280102.206481
1,P,b'29.88',1771280102.208317
106,F,b'71.56',1771280206.605701
106,H,b'37.21',1771280206.640633
106,P,b'29.88',1771280206.642164
108,F,b'40.03',1771280269.5487
108,H,b'60.61',1771280269.592297
108,P,b'29.86',1771280269.593758
102,F,b'71.04',1771280443.64353
102,H,b'37.59',1771280443.676824
102,P,b'29.93',1771280443.678864
88,F,b'62.67',1771280551.839177
88,H,b'34.82',1771280551.876866
88,P,b'29.88',1771280551.878684
1,F,b'70.03',1771280702.175636
1,H,b'38.35',1771280702.214509
1,P,b'29.89',1771280702.216287
106,F,b'71.58',1771280965.336349
106,H,b'37.13',1771280965.369955
106,P,b'29.89',1771280965.371711
108,F,b'40.01',1771281006.86887
108,H,b'60.69',1771281006.904549
108,P,b'29.87',1771281006.906154
102,F,b'70.90',1771281189.715081
102,H,b'36.00',1771281189.749387
102,P,b'29.94',1771281189.750974
88,F,b'62.02',1771281300.10235
88,H,b'34.71',1771281300.152631
88,P,b'29.92',1771281300.154004
1,F,b'70.03',1771281302.19371
1,H,b'38.46',1771281302.229572
1,P,b'29.89',1771281302.231307
106,F,b'71.46',1771281723.901276
106,H,b'37.08',1771281723.934811
106,P,b'29.90',1771281723.936485
108,F,b'39.70',1771281744.057779
108,H,b'60.76',1771281744.090861
108,P,b'29.88',1771281744.092137
1,F,b'70.11',1771281902.189848
1,H,b'38.47',1771281902.22587
1,P,b'29.90',1771281902.227654
102,F,b'70.77',1771281935.635026
102,H,b'37.27',1771281935.669081
102,P,b'29.95',1771281935.670543
88,F,b'62.19',1771282047.97232
88,H,b'34.07',1771282048.008452
88,P,b'29.91',1771282048.009799
108,F,b'39.40',1771282481.170796
108,H,b'60.67',1771282481.207332
108,P,b'29.89',1771282481.208856
106,F,b'71.37',1771282482.405124
106,H,b'37.05',1771282482.438861
106,P,b'29.91',1771282482.44067
1,F,b'70.09',1771282502.266198
1,H,b'38.44',1771282502.306808
1,P,b'29.90',1771282502.30844
102,F,b'70.54',1771282681.638898
102,H,b'37.00',1771282681.674251
102,P,b'29.95',1771282681.676587
88,F,b'60.57',1771282795.885197
88,H,b'34.56',1771282795.919794
88,P,b'29.96',1771282795.921717
1,F,b'70.00',1771283102.20765
1,H,b'38.02',1771283102.283338
1,P,b'29.90',1771283102.285245
108,F,b'39.02',1771283218.335369
108,H,b'60.69',1771283218.372453
108,P,b'29.89',1771283218.373979
106,F,b'71.28',1771283240.976398
106,H,b'37.10',1771283241.010531
106,P,b'29.91',1771283241.012189
102,F,b'70.66',1771283427.834359
102,H,b'35.83',1771283427.867882
102,P,b'29.94',1771283427.869508
88,F,b'61.52',1771283544.179244
88,H,b'34.99',1771283544.245967
88,P,b'29.89',1771283544.247858
1,F,b'69.93',1771283702.217285
1,H,b'37.82',1771283702.26246
1,P,b'29.91',1771283702.2645
108,F,b'38.68',1771283955.409621
108,H,b'60.93',1771283955.486219
108,P,b'29.89',1771283955.487613
106,F,b'71.51',1771283999.537777
106,H,b'37.09',1771283999.571745
106,P,b'29.90',1771283999.573133
102,F,b'70.90',1771284173.920856
102,H,b'37.14',1771284173.954293
102,P,b'29.94',1771284173.955859
88,F,b'62.33',1771284292.439011
88,H,b'34.52',1771284292.527203
88,P,b'29.90',1771284292.528819
1,F,b'69.98',1771284302.229199
1,H,b'37.70',1771284302.263947
1,P,b'29.90',1771284302.265721
108,F,b'38.32',1771284692.363823
108,H,b'61.03',1771284692.396901
108,P,b'29.90',1771284692.39863
106,F,b'71.49',1771284758.027161
106,H,b'37.01',1771284758.061767
106,P,b'29.91',1771284758.063143
1,F,b'69.85',1771284902.230663
1,H,b'37.03',1771284902.268137
1,P,b'29.91',1771284902.269765
88,F,b'62.29',1771285040.786255
88,H,b'34.80',1771285040.820515
88,P,b'29.92',1771285040.821869
108,F,b'37.81',1771285429.132824
108,H,b'60.79',1771285429.168006
108,P,b'29.90',1771285429.16946
1,F,b'69.57',1771285502.240658
1,H,b'36.51',1771285502.281598
1,P,b'29.91',1771285502.283328
106,F,b'71.46',1771285516.554374
106,H,b'36.98',1771285516.589151
106,P,b'29.91',1771285516.590836
102,F,b'70.57',1771285665.93436
102,H,b'36.73',1771285665.968384
102,P,b'29.96',1771285665.970033
88,F,b'62.69',1771285789.056879
88,H,b'34.33',1771285789.15138
88,P,b'29.91',1771285789.153137
1,F,b'69.51',1771286102.25203
1,H,b'36.88',1771286102.297109
1,P,b'29.91',1771286102.298783
108,F,b'37.42',1771286165.847261
108,H,b'61.25',1771286165.888884
108,P,b'29.89',1771286165.890447
106,F,b'71.35',1771286275.120588
106,H,b'36.95',1771286275.155099
106,P,b'29.91',1771286275.156741
102,F,b'70.34',1771286411.897881
102,H,b'36.03',1771286411.934884
102,P,b'29.95',1771286411.936492
88,F,b'62.42',1771286537.505895
88,H,b'34.70',1771286537.543949
88,P,b'29.92',1771286537.545621
1,F,b'69.57',1771286702.264624
1,H,b'36.56',1771286702.310661
1,P,b'29.89',1771286702.31237
108,F,b'37.22',1771286902.457233
108,H,b'61.33',1771286902.500739
108,P,b'29.88',1771286902.502109
106,F,b'71.24',1771287033.531804
106,H,b'36.95',1771287033.574327
106,P,b'29.91',1771287033.575992
102,F,b'70.32',1771287157.957758
102,H,b'34.51',1771287157.992658
102,P,b'29.94',1771287157.994065
88,F,b'62.65',1771287285.913917
88,H,b'34.29',1771287285.950924
88,P,b'29.91',1771287285.95225
1,F,b'69.30',1771287302.275297
1,H,b'36.42',1771287302.379529
1,P,b'29.91',1771287302.381122
108,F,b'37.04',1771287639.070677
108,H,b'61.49',1771287639.146714
108,P,b'29.88',1771287639.148296
106,F,b'71.40',1771287791.982364
106,H,b'37.06',1771287792.016947
106,P,b'29.91',1771287792.018522
1,F,b'69.35',1771287902.277094
1,H,b'36.56',1771287902.325218
1,P,b'29.90',1771287902.326847
102,F,b'70.88',1771287904.101782
102,H,b'33.53',1771287904.137886
102,P,b'29.93',1771287904.139754
88,F,b'62.73',1771288034.424239
88,H,b'34.76',1771288034.458131
88,P,b'29.91',1771288034.460085
108,F,b'36.91',1771288375.446901
108,H,b'61.71',1771288375.481553
108,P,b'29.88',1771288375.483058
1,F,b'69.31',1771288502.284596
1,H,b'36.05',1771288502.372536
1,P,b'29.91',1771288502.374173
106,F,b'71.44',1771288550.68072
106,H,b'36.88',1771288550.714949
106,P,b'29.91',1771288550.716629
102,F,b'71.01',1771288650.343401
102,H,b'32.99',1771288650.434136
102,P,b'29.95',1771288650.435884
88,F,b'62.60',1771288782.728468
88,H,b'34.23',1771288782.762472
88,P,b'29.92',1771288782.764197
1,F,b'69.39',1771289102.299758
1,H,b'36.29',1771289102.337865
1,P,b'29.90',1771289102.3398
108,F,b'36.37',1771289111.823668
108,H,b'61.58',1771289111.862366
108,P,b'29.90',1771289111.864036
106,F,b'71.37',1771289309.304231
106,H,b'36.83',1771289309.339368
106,P,b'29.91',1771289309.340918
102,F,b'71.10',1771289396.63059
102,H,b'33.21',1771289396.682541
102,P,b'29.95',1771289396.684024
88,F,b'63.09',1771289531.16909
88,H,b'34.62',1771289531.249098
88,P,b'29.90',1771289531.250916
1,F,b'69.58',1771289702.301085
1,H,b'36.43',1771289702.347079
1,P,b'29.90',1771289702.348814
108,F,b'36.27',1771289848.097076
108,H,b'61.93',1771289848.131675
108,P,b'29.88',1771289848.133652
106,F,b'71.29',1771290067.950071
106,H,b'36.80',1771290067.983548
106,P,b'29.92',1771290067.9853
102,F,b'71.10',1771290142.922725
102,H,b'35.82',1771290142.959086
102,P,b'29.95',1771290142.960585
88,F,b'62.53',1771290279.523662
88,H,b'34.23',1771290279.558238
88,P,b'29.94',1771290279.559473
1,F,b'69.58',1771290302.382623
1,H,b'36.43',1771290302.426154
1,P,b'29.91',1771290302.427617
108,F,b'36.16',1771290584.354546
108,H,b'62.05',1771290584.393244
108,P,b'29.89',1771290584.39433
106,F,b'71.20',1771290826.785717
106,H,b'36.79',1771290826.824604
106,P,b'29.91',1771290826.82589
102,F,b'71.11',1771290889.10282
102,H,b'33.73',1771290889.138206
102,P,b'29.95',1771290889.139688
1,F,b'69.28',1771290902.325033
1,H,b'36.40',1771290902.363073
1,P,b'29.92',1771290902.364924
88,F,b'63.18',1771291027.967368
88,H,b'34.44',1771291028.071593
88,P,b'29.90',1771291028.073051
108,F,b'35.92',1771291320.722981
108,H,b'62.17',1771291320.759895
108,P,b'29.89',1771291320.761788
1,F,b'69.40',1771291502.329242
1,H,b'36.52',1771291502.363388
1,P,b'29.91',1771291502.365365
106,F,b'71.20',1771291585.287974
106,H,b'36.86',1771291585.321492
106,P,b'29.92',1771291585.322913
102,F,b'71.44',1771291635.315854
102,H,b'35.04',1771291635.34866
102,P,b'29.95',1771291635.350235
88,F,b'62.60',1771291776.4045
88,H,b'34.42',1771291776.4415
88,P,b'29.94',1771291776.443126
108,F,b'36.66',1771292057.163612
108,H,b'63.12',1771292057.238246
108,P,b'29.87',1771292057.239638
1,F,b'69.60',1771292102.337106
1,H,b'35.95',1771292102.372429
1,P,b'29.91',1771292102.373927
106,F,b'71.37',1771292343.929073
106,H,b'36.80',1771292343.96291
106,P,b'29.92',1771292343.964397
102,F,b'71.65',1771292381.65467
102,H,b'33.12',1771292381.688238
102,P,b'29.96',1771292381.689861
88,F,b'63.10',1771292524.766787
88,H,b'34.30',1771292524.855979
88,P,b'29.92',1771292524.85763
1,F,b'69.84',1771292702.357305
1,H,b'36.46',1771292702.432392
1,P,b'29.91',1771292702.434379
108,F,b'36.16',1771292793.543947
108,H,b'62.39',1771292793.57745
108,P,b'29.90',1771292793.578969
106,F,b'71.33',1771293102.656154
106,H,b'36.71',1771293102.693779
106,P,b'29.92',1771293102.695326
102,F,b'71.53',1771293127.913927
102,H,b'32.97',1771293127.952981
102,P,b'29.96',1771293127.954836
88,F,b'62.94',1771293273.175742
88,H,b'34.62',1771293273.210282
88,P,b'29.93',1771293273.211695
1,F,b'69.93',1771293302.359029
1,H,b'36.97',1771293302.393027
1,P,b'29.91',1771293302.394709
108,F,b'35.91',1771293529.856202
108,H,b'62.59',1771293529.930913
108,P,b'29.90',1771293529.932509
106,F,b'71.24',1771293861.260853
106,H,b'36.68',1771293861.341332
106,P,b'29.92',1771293861.342947
102,F,b'71.35',1771293874.06174
102,H,b'33.19',1771293874.09867
102,P,b'29.96',1771293874.100354
1,F,b'69.87',1771293902.369206
1,H,b'36.77',1771293902.409244
1,P,b'29.91',1771293902.410824
88,F,b'62.87',1771294021.485773
88,H,b'34.17',1771294021.521211
88,P,b'29.92',1771294021.522789
108,F,b'35.53',1771294266.087868
108,H,b'62.61',1771294266.225326
108,P,b'29.90',1771294266.226789
1,F,b'69.71',1771294502.374912
1,H,b'36.39',1771294502.41595
1,P,b'29.91',1771294502.417838
106,F,b'71.13',1771294619.810403
106,H,b'36.68',1771294619.849734
106,P,b'29.92',1771294619.850999
88,F,b'62.89',1771294769.91199
88,H,b'34.68',1771294769.945828
88,P,b'29.92',1771294769.947328
108,F,b'35.40',1771295002.180998
108,H,b'62.86',1771295002.218942
108,P,b'29.89',1771295002.220358
1,F,b'69.46',1771295102.381102
1,H,b'36.46',1771295102.417441
1,P,b'29.92',1771295102.418844
102,F,b'71.85',1771295366.84016
102,H,b'33.31',1771295366.875171
102,P,b'29.94',1771295366.876878
106,F,b'71.42',1771295378.465044
106,H,b'36.76',1771295378.553801
106,P,b'29.91',1771295378.555517
88,F,b'62.80',1771295518.249968
88,H,b'34.17',1771295518.284482
88,P,b'29.93',1771295518.285957
1,F,b'69.62',1771295702.400845
1,H,b'36.44',1771295702.436674
1,P,b'29.91',1771295702.438151
108,F,b'35.04',1771295738.171616
108,H,b'62.77',1771295738.206037
108,P,b'29.90',1771295738.207596
102,F,b'71.89',1771296113.19603
102,H,b'33.87',1771296113.232155
102,P,b'29.95',1771296113.233594
106,F,b'71.44',1771296137.155524
106,H,b'36.61',1771296137.191856
106,P,b'29.91',1771296137.193396
88,F,b'63.12',1771296266.730089
88,H,b'34.63',1771296266.769317
88,P,b'29.91',1771296266.770667
1,F,b'69.58',1771296302.457045
1,H,b'36.29',1771296302.495091
1,P,b'29.91',1771296302.497233
108,F,b'34.90',1771296474.142024
108,H,b'62.94',1771296474.175481
108,P,b'29.89',1771296474.17694
102,F,b'71.73',1771296859.589662
102,H,b'34.07',1771296859.628132
102,P,b'29.96',1771296859.629812
106,F,b'71.42',1771296895.868295
106,H,b'36.58',1771296895.961084
106,P,b'29.92',1771296895.962656
1,F,b'69.51',1771296902.469287
1,H,b'36.31',1771296902.504357
1,P,b'29.91',1771296902.505968
88,F,b'62.71',1771297015.102755
88,H,b'34.14',1771297015.13764
88,P,b'29.93',1771297015.139213
108,F,b'34.56',1771297210.023479
108,H,b'62.95',1771297210.057959
108,P,b'29.90',1771297210.059537
1,F,b'69.48',1771297502.473752
1,H,b'35.96',1771297502.513619
1,P,b'29.92',1771297502.515393
102,F,b'71.40',1771297605.919599
102,H,b'32.73',1771297605.953607
102,P,b'29.97',1771297605.955391
106,F,b'71.29',1771297654.443313
106,H,b'36.53',1771297654.476834
106,P,b'29.92',1771297654.478345
88,F,b'63.19',1771297763.523176
88,H,b'34.52',1771297763.560634
88,P,b'29.92',1771297763.562114
108,F,b'34.47',1771297946.029832
108,H,b'63.12',1771297946.063996
108,P,b'29.89',1771297946.065789
1,F,b'69.48',1771298102.483017
1,H,b'36.21',1771298102.580001
1,P,b'29.91',1771298102.581363
102,F,b'71.40',1771298352.228768
102,H,b'32.69',1771298352.264876
102,P,b'29.96',1771298352.266328
106,F,b'71.26',1771298413.070113
106,H,b'36.58',1771298413.162469
106,P,b'29.92',1771298413.164205
88,F,b'62.65',1771298511.998336
88,H,b'34.20',1771298512.03229
88,P,b'29.94',1771298512.033917
108,F,b'34.32',1771298681.773074
108,H,b'63.18',1771298681.808907
108,P,b'29.89',1771298681.810225
1,F,b'69.67',1771298702.492396
1,H,b'35.68',1771298702.528562
1,P,b'29.91',1771298702.529931
102,F,b'71.94',1771299098.613476
102,H,b'32.86',1771299098.649192
102,P,b'29.94',1771299098.650603
106,F,b'71.53',1771299171.730013
106,H,b'36.58',1771299171.76338
106,P,b'29.91',1771299171.764848
88,F,b'63.23',1771299260.496372
88,H,b'34.32',1771299260.593688
88,P,b'29.91',1771299260.595615
1,F,b'69.80',1771299302.516715
1,H,b'35.56',1771299302.570487
1,P,b'29.90',1771299302.57193
108,F,b'34.11',1771299417.52733
108,H,b'63.25',1771299417.61345
108,P,b'29.89',1771299417.615019
102,F,b'71.89',1771299844.966403
102,H,b'32.86',1771299845.001859
102,P,b'29.95',1771299845.003603
1,F,b'69.78',1771299902.514339
1,H,b'35.55',1771299902.549973
1,P,b'29.91',1771299902.551517
106,F,b'71.53',1771299930.397339
106,H,b'36.49',1771299930.442429
106,P,b'29.91',1771299930.443977
88,F,b'62.53',1771300008.875641
88,H,b'34.13',1771300008.910014
88,P,b'29.94',1771300008.911285
108,F,b'34.03',1771300153.213288
108,H,b'63.54',1771300153.247165
108,P,b'29.88',1771300153.248891
1,F,b'69.67',1771300502.520743
1,H,b'35.66',1771300502.561926
1,P,b'29.91',1771300502.563843
102,F,b'71.65',1771300591.291698
102,H,b'32.77',1771300591.332876
102,P,b'29.96',1771300591.334504
106,F,b'71.44',1771300689.074885
106,H,b'36.42',1771300689.111039
106,P,b'29.91',1771300689.112654
88,F,b'63.10',1771300757.332476
88,H,b'34.33',1771300757.380894
88,P,b'29.90',1771300757.382595
108,F,b'33.89',1771300888.894389
108,H,b'63.42',1771300888.929867
108,P,b'29.89',1771300888.931435
1,F,b'69.57',1771301102.531539
1,H,b'35.66',1771301102.621312
1,P,b'29.91',1771301102.622943
102,F,b'71.37',1771301337.610313
102,H,b'32.66',1771301337.645401
102,P,b'29.96',1771301337.647153
106,F,b'71.29',1771301447.786938
106,H,b'36.41',1771301447.897169
106,P,b'29.91',1771301447.899664
88,F,b'62.51',1771301505.82411
88,H,b'34.29',1771301505.859535
88,P,b'29.94',1771301505.860872
108,F,b'33.85',1771301624.622921
108,H,b'63.62',1771301624.661591
108,P,b'29.88',1771301624.663004
1,F,b'69.22',1771301702.546382
1,H,b'35.37',1771301702.590741
1,P,b'29.92',1771301702.592505
102,F,b'71.35',1771302083.781117
102,H,b'30.85',1771302083.842354
102,P,b'29.96',1771302083.844305
106,F,b'71.31',1771302206.462652
106,H,b'36.40',1771302206.506278
106,P,b'29.92',1771302206.507992
88,F,b'62.94',1771302254.031352
88,H,b'34.21',1771302254.067664
88,P,b'29.91',1771302254.069055
1,F,b'69.17',1771302302.545563
1,H,b'35.90',1771302302.637456
1,P,b'29.91',1771302302.639219
108,F,b'33.91',1771302360.321254
108,H,b'63.76',1771302360.364814
108,P,b'29.89',1771302360.366213
102,F,b'70.84',1771302830.078244
102,H,b'30.77',1771302830.11619
102,P,b'29.97',1771302830.117852
1,F,b'69.26',1771302902.561655
1,H,b'36.12',1771302902.593856
1,P,b'29.91',1771302902.595381
106,F,b'71.20',1771302965.062835
106,H,b'36.32',1771302965.161097
106,P,b'29.92',1771302965.162813
88,F,b'62.17',1771303002.03232
88,H,b'34.06',1771303002.066385
88,P,b'29.95',1771303002.067955
108,F,b'33.76',1771303095.872271
108,H,b'63.83',1771303095.909153
108,P,b'29.89',1771303095.910501
1,F,b'69.48',1771303502.564026
1,H,b'36.08',1771303502.599181
1,P,b'29.90',1771303502.60094
102,F,b'70.63',1771303575.985806
102,H,b'32.05',1771303576.022869
102,P,b'29.96',1771303576.024703
106,F,b'71.02',1771303723.675963
106,H,b'36.30',1771303723.71278
106,P,b'29.92',1771303723.714074
88,F,b'61.41',1771303749.94761
88,H,b'34.09',1771303749.98159
88,P,b'29.94',1771303749.983035
108,F,b'33.67',1771303831.470752
108,H,b'63.79',1771303831.503752
108,P,b'29.88',1771303831.505161
1,F,b'69.49',1771304102.571837
1,H,b'35.82',1771304102.607248
1,P,b'29.91',1771304102.608636
102,F,b'70.43',1771304322.005966
102,H,b'32.29',1771304322.044176
102,P,b'29.96',1771304322.045703
106,F,b'70.86',1771304482.150259
106,H,b'36.27',1771304482.247031
106,P,b'29.92',1771304482.248781
88,F,b'60.78',1771304497.729031
88,H,b'34.15',1771304497.770099
88,P,b'29.94',1771304497.771541
108,F,b'33.55',1771304567.156031
108,H,b'63.92',1771304567.190039
108,P,b'29.89',1771304567.191701
1,F,b'69.42',1771304702.579843
1,H,b'35.62',1771304702.634231
1,P,b'29.91',1771304702.635718
102,F,b'70.09',1771305067.902798
102,H,b'31.15',1771305067.936483
102,P,b'29.96',1771305067.938009
106,F,b'70.68',1771305240.527827
106,H,b'36.24',1771305240.562847
106,P,b'29.92',1771305240.564341
88,F,b'60.17',1771305245.250247
88,H,b'34.20',1771305245.302377
88,P,b'29.94',1771305245.303703
1,F,b'68.92',1771305302.601143
1,H,b'35.62',1771305302.639089
1,P,b'29.92',1771305302.640499
108,F,b'33.44',1771305302.794365
108,H,b'63.97',1771305302.828778
108,P,b'29.89',1771305302.830132
102,F,b'69.66',1771305813.677809
102,H,b'32.28',1771305813.752471
102,P,b'29.97',1771305813.754078
1,F,b'68.94',1771305902.667946
1,H,b'35.70',1771305902.704785
1,P,b'29.91',1771305902.706327
88,F,b'59.65',1771305992.787192
88,H,b'34.24',1771305992.824308
88,P,b'29.94',1771305992.825708
106,F,b'70.48',1771305998.790774
106,H,b'36.21',1771305998.8233
106,P,b'29.92',1771305998.824634
108,F,b'33.39',1771306038.413018
108,H,b'64.25',1771306038.44982
108,P,b'29.89',1771306038.451214
1,F,b'69.03',1771306502.607122
1,H,b'35.39',1771306502.682206
1,P,b'29.90',1771306502.683809
102,F,b'69.48',1771306559.445536
102,H,b'32.36',1771306559.508946
102,P,b'29.95',1771306559.510551
88,F,b'59.20',1771306740.277645
88,H,b'34.28',1771306740.392392
88,P,b'29.93',1771306740.394149
106,F,b'70.25',1771306757.168157
106,H,b'36.20',1771306757.205072
106,P,b'29.91',1771306757.206498
108,F,b'33.33',1771306774.013405
108,H,b'64.18',1771306774.046492
108,P,b'29.88',1771306774.04795
1,F,b'68.85',1771307102.62133
1,H,b'35.32',1771307102.657768
1,P,b'29.90',1771307102.659183
102,F,b'69.26',1771307305.200126
102,H,b'32.49',1771307305.234726
102,P,b'29.95',1771307305.236199
88,F,b'58.78',1771307487.674729
88,H,b'34.32',1771307487.710247
88,P,b'29.92',1771307487.711581
108,F,b'32.97',1771307509.558753
108,H,b'64.32',1771307509.652881
108,P,b'29.88',1771307509.654478
106,F,b'70.07',1771307515.467718
106,H,b'36.18',1771307515.502774
106,P,b'29.91',1771307515.504051
1,F,b'68.76',1771307702.703816
1,H,b'35.20',1771307702.742823
1,P,b'29.89',1771307702.744224
102,F,b'69.04',1771308050.783141
102,H,b'31.73',1771308050.817187
102,P,b'29.94',1771308050.818866
88,F,b'58.42',1771308234.954261
88,H,b'34.37',1771308234.989218
88,P,b'29.91',1771308234.99063
108,F,b'33.06',1771308245.076662
108,H,b'64.53',1771308245.11307
108,P,b'29.87',1771308245.114533
106,F,b'69.87',1771308273.717219
106,H,b'36.14',1771308273.753769
106,P,b'29.90',1771308273.755107
1,F,b'68.49',1771308302.700311
1,H,b'35.17',1771308302.740443
1,P,b'29.90',1771308302.741931
102,F,b'68.65',1771308796.223
102,H,b'32.00',1771308796.257541
102,P,b'29.96',1771308796.258928
1,F,b'68.52',1771308902.645226
1,H,b'35.32',1771308902.691375
1,P,b'29.89',1771308902.692966
108,F,b'33.06',1771308980.571278
108,H,b'64.76',1771308980.617753
108,P,b'29.87',1771308980.621004
88,F,b'58.08',1771308982.049158
88,H,b'34.41',1771308982.083135
88,P,b'29.92',1771308982.084427
106,F,b'69.69',1771309031.937558
106,H,b'36.14',1771309032.02661
106,P,b'29.91',1771309032.028104
1,F,b'68.45',1771309502.651341
1,H,b'35.32',1771309502.685941
1,P,b'29.90',1771309502.687886
